iter	Passed	Remaining
1651	8800	49796
1652	8804	49787
1653	8810	49784
1654	8816	49783
1655	8821	49776
1656	8826	49769
1657	8832	49765
1658	8837	49758
1659	8842	49753
1660	8847	49747
1661	8851	49731
1662	8857	49731
1663	8862	49726
1664	8869	49729
1665	8875	49727
1666	8883	49733
1667	8888	49727
1668	8922	49881
1669	8927	49875
1670	8935	49886
1671	8941	49881
1672	8947	49880
1673	8952	49874
1674	8956	49860
1675	8962	49860
1676	8965	49844
1677	8971	49842
1678	8977	49837
1679	8982	49829
1680	8985	49811
1681	8989	49801
1682	8993	49789
1683	8996	49769
1684	9002	49766
1685	9007	49760
1686	9010	49741
1687	9016	49741
1688	9020	49725
1689	9023	49708
1690	9028	49700
1691	9031	49684
1692	9034	49666
1693	9038	49653
1694	9043	49647
1695	9047	49632
1696	9052	49626
1697	9056	49611
1698	9061	49605
1699	9068	49612
1700	9074	49607
1701	9078	49596
1702	9081	49578
1703	9086	49568
1704	9089	49551
1705	9095	49548
1706	9098	49533
1707	9103	49522
1708	9107	49514
1709	9112	49504
1710	9117	49497
1711	9121	49484
1712	9124	49469
1713	9128	49457
1714	9134	49454
1715	9138	49440
1716	9141	49425
1717	9147	49423
1718	9152	49415
1719	9157	49407
1720	9162	49402
1721	9167	49395
1722	9171	49381
1723	9175	49369
1724	9179	49354
1725	9183	49344
1726	9188	49336
1727	9192	49327
1728	9196	49311
1729	9201	49303
1730	9205	49292
1731	9211	49291
1732	9215	49277
1733	9219	49267
1734	9223	49251
1735	9226	49236
1736	9231	49229
1737	9234	49212
1738	9239	49207
1739	9246	49208
1740	9252	49205
1741	9256	49195
1742	9262	49190
1743	9265	49174
1744	9270	49168
1745	9274	49153
1746	9280	49152
1747	9284	49142
1748	9289	49135
1749	9293	49121
1750	9297	49109
1751	9304	49116
1752	9310	49111
1753	9314	49100
1754	9319	49090
1755	9323	49080
1756	9330	49085
1757	9336	49081
1758	9339	49067
1759	9343	49051
1760	9347	49041
1761	9351	49029
1762	9355	49018
1763	9360	49012
1764	9364	48996
1765	9369	48989
1766	9375	48986
1767	9378	48974
1768	9382	48961
1769	9386	48946
1770	9389	48929
1771	9394	48925
1772	9399	48919
1773	9407	48925
1774	9413	48921
1775	9417	48911
1776	9422	48905
1777	9427	48898
1778	9431	48885
1779	9434	48870
1780	9438	48855
1781	9442	48843
1782	9446	48830
1783	9449	48813
1784	9454	48810
1785	9459	48800
1786	9464	48795
1787	9471	48796
1788	9474	48780
1789	9479	48776
1790	9483	48762
1791	9488	48756
1792	9493	48750
1793	9498	48742
1794	9504	48742
1795	9510	48739
1796	9516	48737
1797	9521	48729
1798	9525	48720
1799	9529	48705
1800	9533	48692
1801	9539	48694
1802	9545	48691
1803	9549	48678
1804	9555	48676
1805	9559	48666
1806	9563	48654
1807	9570	48657
1808	9574	48647
1809	9579	48640
1810	9585	48637
1811	9588	48621
1812	9593	48610
1813	9596	48595
1814	9602	48594
1815	9607	48588
1816	9612	48579
1817	9615	48565
1818	9620	48557
1819	9626	48554
1820	9631	48549
1821	9636	48541
1822	9639	48524
1823	9643	48515
1824	9648	48505
1825	9653	48499
1826	9657	48485
1827	9661	48477
1828	9664	48462
1829	9669	48451
1830	9672	48438
1831	9678	48432
1832	9682	48424
1833	9686	48409
1834	9690	48397
1835	9693	48382
1836	9696	48368
1837	9700	48353
1838	9703	48338
1839	9708	48332
1840	9716	48338
1841	9719	48324
1842	9724	48318
1843	9728	48307
1844	9734	48304
1845	9739	48294
1846	9743	48286
1847	9747	48274
1848	9751	48261
1849	9755	48247
1850	9762	48253
1851	9766	48243
1852	9772	48241
1853	9777	48234
1854	9782	48229
1855	9786	48213
1856	9790	48205
1857	9794	48191
1858	9800	48193
1859	9806	48186
1860	9809	48174
1861	9814	48168
1862	9820	48164
1863	9824	48154
1864	9828	48142
1865	9831	48127
1866	9835	48112
1867	9839	48103
1868	9843	48089
1869	9846	48074
1870	9852	48072
1871	9857	48067
1872	9862	48057
1873	9867	48054
1874	9874	48057
1875	9887	48089
1876	9913	48183
1877	9920	48186
1878	9925	48181
1879	9932	48183
1880	9938	48179
1881	9942	48171
1882	9947	48161
1883	9953	48162
1884	9959	48157
1885	9962	48142
1886	9968	48140
1887	9973	48132
1888	9976	48119
1889	9980	48105
1890	9984	48097
1891	9990	48091
1892	9993	48079
1893	9999	48073
1894	10002	48061
1895	10008	48057
1896	10011	48043
1897	10015	48029
1898	10019	48018
1899	10022	48003
1900	10025	47987
1901	10028	47972
1902	10033	47961
1903	10039	47963
1904	10044	47956
1905	10048	47945
1906	10052	47930
1907	10057	47923
1908	10060	47910
1909	10063	47895
1910	10069	47890
1911	10076	47894
1912	10081	47886
1913	10084	47874
1914	10089	47865
1915	10092	47850
1916	10096	47836
1917	10101	47830
1918	10104	47818
1919	10110	47812
1920	10113	47799
1921	10117	47785
1922	10120	47772
1923	10123	47755
1924	10127	47741
1925	10130	47727
1926	10133	47713
1927	10137	47699
1928	10141	47691
1929	10146	47683
1930	10151	47676
1931	10156	47672
1932	10161	47665
1933	10165	47652
1934	10168	47638
1935	10173	47632
1936	10177	47619
1937	10180	47602
1938	10184	47593
1939	10191	47597
1940	10197	47595
1941	10202	47588
1942	10209	47590
1943	10215	47586
1944	10218	47572
1945	10223	47567
1946	10227	47552
1947	10231	47544
1948	10238	47546
1949	10242	47536
1950	10246	47524
1951	10251	47517
1952	10255	47505
1953	10258	47491
1954	10262	47479
1955	10268	47477
1956	10271	47465
1957	10279	47468
1958	10283	47459
1959	10288	47453
1960	10294	47449
1961	10298	47440
1962	10302	47427
1963	10307	47423
1964	10313	47419
1965	10317	47408
1966	10321	47399
1967	10324	47383
1968	10328	47371
1969	10332	47362
1970	10338	47357
1971	10341	47343
1972	10345	47333
1973	10350	47326
1974	10353	47309
1975	10356	47297
1976	10363	47297
1977	10368	47293
1978	10374	47290
1979	10378	47277
1980	10383	47272
1981	10388	47266
1982	10393	47260
1983	10396	47245
1984	10400	47235
1985	10404	47222
1986	10408	47211
1987	10412	47203
1988	10416	47190
1989	10423	47195
1990	10429	47193
1991	10435	47188
1992	10440	47183
1993	10445	47178
1994	10448	47162
1995	10452	47149
1996	10458	47147
1997	10462	47138
1998	10466	47127
1999	10470	47115
2000	10472	47098
2001	10475	47083
2002	10479	47073
2003	10484	47066
2004	10488	47052
2005	10491	47040
2006	10497	47035
2007	10501	47026
2008	10506	47019
2009	10510	47010
2010	10513	46996
2011	10519	46993
2012	10526	46997
2013	10531	46988
2014	10537	46987
2015	10542	46981
2016	10546	46972
2017	10552	46969
2018	10556	46959
2019	10562	46957
2020	10566	46945
2021	10571	46940
2022	10576	46932
2023	10582	46932
2024	10587	46926
2025	10593	46923
2026	10597	46914
2027	10601	46900
2028	10606	46895
2029	10609	46881
2030	10614	46875
2031	10619	46867
2032	10623	46857
2033	10627	46845
2034	10632	46840
2035	10635	46827
2036	10641	46823
2037	10647	46819
2038	10650	46804
2039	10654	46795
2040	10659	46791
2041	10663	46780
2042	10667	46770
2043	10672	46763
2044	10679	46766
2045	10683	46755
2046	10689	46751
2047	10694	46744
2048	10699	46740
2049	10704	46733
2050	10709	46727
2051	10713	46717
2052	10719	46717
2053	10725	46715
2054	10731	46711
2055	10736	46707
2056	10746	46720
2057	10752	46719
2058	10756	46710
2059	10761	46703
2060	10769	46710
2061	10776	46712
2062	10782	46711
2063	10788	46706
2064	10793	46701
2065	10797	46690
2066	10801	46680
2067	10808	46683
2068	10812	46674
2069	10816	46664
2070	10823	46664
2071	10829	46661
2072	10834	46656
2073	10839	46648
2074	10843	46639
2075	10848	46636
2076	10854	46631
2077	10859	46626
2078	10864	46619
2079	10870	46615
2080	10906	46745
2081	10911	46738
2082	10917	46735
2083	10922	46731
2084	10928	46727
2085	10932	46716
2086	10936	46706
2087	10942	46703
2088	10947	46697
2089	10950	46685
2090	10957	46685
2091	10961	46676
2092	10966	46667
2093	10970	46658
2094	10975	46653
2095	10981	46649
2096	10985	46640
2097	10988	46626
2098	10993	46617
2099	10999	46614
2100	11003	46606
2101	11009	46603
2102	11014	46599
2103	11020	46596
2104	11024	46586
2105	11029	46580
2106	11035	46578
2107	11041	46573
2108	11044	46559
2109	11050	46557
2110	11053	46542
2111	11058	46537
2112	11065	46541
2113	11071	46538
2114	11077	46537
2115	11083	46532
2116	11088	46527
2117	11092	46518
2118	11098	46513
2119	11102	46505
2120	11106	46494
2121	11110	46484
2122	11114	46475
2123	11119	46466
2124	11124	46459
2125	11128	46451
2126	11132	46438
2127	11134	46423
2128	11139	46414
2129	11144	46409
2130	11149	46402
2131	11155	46400
2132	11161	46398
2133	11166	46391
2134	11171	46386
2135	11177	46383
2136	11181	46375
2137	11186	46366
2138	11191	46363
2139	11197	46358
2140	11202	46352
2141	11207	46347
2142	11213	46346
2143	11221	46349
2144	11224	46339
2145	11231	46338
2146	11237	46336
2147	11241	46327
2148	11245	46316
2149	11248	46301
2150	11252	46290
2151	11259	46292
2152	11265	46292
2153	11272	46292
2154	11278	46292
2155	11283	46285
2156	11288	46279
2157	11295	46282
2158	11300	46276
2159	11305	46266
2160	11309	46257
2161	11312	46245
2162	11317	46238
2163	11323	46235
2164	11327	46224
2165	11330	46212
2166	11335	46207
2167	11339	46196
2168	11346	46195
2169	11351	46190
2170	11355	46179
2171	11359	46168
2172	11364	46164
2173	11368	46152
2174	11372	46144
2175	11378	46140
2176	11381	46128
2177	11385	46117
2178	11389	46105
2179	11394	46102
2180	11398	46090
2181	11401	46076
2182	11404	46063
2183	11408	46050
2184	11411	46037
2185	11415	46026
2186	11419	46017
2187	11424	46011
2188	11430	46007
2189	11436	46007
2190	11442	46004
2191	11445	45991
2192	11450	45984
2193	11455	45978
2194	11461	45976
2195	11465	45965
2196	11469	45958
2197	11473	45946
2198	11477	45935
2199	11480	45922
2200	11486	45918
2201	11491	45912
2202	11496	45906
2203	11499	45894
2204	11504	45888
2205	11509	45882
2206	11515	45877
2207	11519	45870
2208	11523	45860
2209	11529	45856
2210	11532	45845
2211	11537	45835
2212	11540	45823
2213	11546	45821
2214	11551	45815
2215	11558	45816
2216	11562	45805
2217	11568	45805
2218	11575	45807
2219	11579	45796
2220	11584	45790
2221	11589	45785
2222	11593	45775
2223	11597	45764
2224	11603	45760
2225	11606	45749
2226	11610	45738
2227	11616	45736
2228	11621	45728
2229	11624	45715
2230	11632	45720
2231	11637	45715
2232	11641	45704
2233	11645	45695
2234	11648	45682
2235	11654	45680
2236	11659	45674
2237	11662	45660
2238	11668	45656
2239	11673	45651
2240	11677	45640
2241	11681	45631
2242	11685	45622
2243	11689	45612
2244	11694	45604
2245	11698	45595
2246	11702	45587
2247	11707	45579
2248	11713	45576
2249	11718	45571
2250	11723	45564
2251	11729	45561
2252	11733	45555
2253	11737	45543
2254	11741	45533
2255	11744	45520
2256	11749	45513
2257	11754	45508
2258	11759	45503
2259	11764	45498
2260	11769	45488
2261	11772	45475
2262	11775	45463
2263	11779	45451
2264	11784	45448
2265	11789	45440
2266	11794	45436
2267	11799	45429
2268	11802	45415
2269	11807	45410
2270	11815	45414
2271	11819	45404
2272	11824	45399
2273	11829	45394
2274	11834	45387
2275	11838	45376
2276	11842	45368
2277	11848	45364
2278	11851	45353
2279	11857	45347
2280	11861	45341
2281	11868	45340
2282	11876	45348
2283	11883	45350
2284	11923	45476
2285	11929	45472
2286	11932	45461
2287	11940	45465
2288	11946	45461
2289	11952	45462
2290	11958	45460
2291	11963	45454
2292	11969	45450
2293	11973	45441
2294	11978	45434
2295	11985	45434
2296	11989	45425
2297	11993	45414
2298	11996	45401
2299	12001	45395
2300	12005	45388
2301	12010	45381
2302	12014	45371
2303	12018	45361
2304	12023	45356
2305	12027	45344
2306	12032	45340
2307	12038	45335
2308	12044	45334
2309	12048	45325
2310	12053	45317
2311	12058	45314
2312	12063	45308
2313	12068	45300
2314	12072	45290
2315	12078	45290
2316	12084	45287
2317	12090	45285
2318	12094	45276
2319	12100	45271
2320	12103	45259
2321	12109	45256
2322	12113	45245
2323	12116	45233
2324	12121	45227
2325	12126	45220
2326	12131	45216
2327	12135	45206
2328	12140	45198
2329	12144	45191
2330	12150	45186
2331	12154	45178
2332	12160	45174
2333	12164	45165
2334	12168	45155
2335	12171	45144
2336	12175	45132
2337	12180	45128
2338	12186	45124
2339	12192	45121
2340	12196	45112
2341	12202	45111
2342	12210	45116
2343	12216	45112
2344	12221	45107
2345	12227	45105
2346	12234	45105
2347	12242	45110
2348	12248	45108
2349	12253	45104
2350	12259	45101
2351	12264	45095
2352	12268	45084
2353	12272	45074
2354	12276	45065
2355	12282	45062
2356	12287	45058
2357	12291	45048
2358	12295	45038
2359	12301	45036
2360	12307	45034
2361	12314	45036
2362	12318	45026
2363	12323	45019
2364	12327	45011
2365	12333	45005
2366	12337	44998
2367	12341	44989
2368	12346	44983
2369	12350	44971
2370	12353	44959
2371	12356	44947
2372	12360	44937
2373	12365	44930
2374	12370	44925
2375	12374	44914
2376	12378	44906
2377	12386	44910
2378	12390	44901
2379	12396	44899
2380	12401	44891
2381	12406	44886
2382	12412	44883
2383	12417	44877
2384	12422	44872
2385	12427	44866
2386	12431	44857
2387	12436	44852
2388	12441	44845
2389	12447	44841
2390	12453	44839
2391	12457	44831
2392	12463	44827
2393	12467	44820
2394	12474	44820
2395	12479	44814
2396	12484	44806
2397	12488	44799
2398	12494	44796
2399	12499	44790
2400	12503	44781
2401	12508	44773
2402	12512	44763
2403	12514	44749
2404	12518	44740
2405	12524	44737
2406	12529	44731
2407	12535	44726
2408	12541	44726
2409	12545	44716
2410	12551	44714
2411	12555	44703
2412	12559	44696
2413	12564	44687
2414	12568	44680
2415	12572	44670
2416	12576	44661
2417	12581	44652
2418	12585	44644
2419	12591	44643
2420	12595	44632
2421	12598	44621
2422	12603	44612
2423	12608	44608
2424	12614	44606
2425	12621	44606
2426	12625	44598
2427	12631	44594
2428	12636	44589
2429	12644	44592
2430	12650	44590
2431	12654	44581
2432	12658	44574
2433	12662	44562
2434	12667	44558
2435	12670	44544
2436	12674	44536
2437	12679	44529
2438	12682	44517
2439	12689	44516
2440	12694	44510
2441	12699	44506
2442	12704	44498
2443	12709	44492
2444	12713	44482
2445	12717	44475
2446	12721	44466
2447	12726	44457
2448	12731	44455
2449	12736	44446
2450	12740	44437
2451	12744	44427
2452	12748	44420
2453	12751	44408
2454	12759	44411
2455	12764	44405
2456	12770	44401
2457	12773	44390
2458	12779	44387
2459	12784	44380
2460	12791	44383
2461	12796	44378
2462	12800	44367
2463	12804	44358
2464	12809	44351
2465	12814	44346
2466	12821	44347
2467	12826	44343
2468	12831	44336
2469	12836	44330
2470	12841	44325
2471	12845	44314
2472	12849	44305
2473	12854	44299
2474	12861	44301
2475	12869	44304
2476	12875	44302
2477	12880	44296
2478	12887	44297
2479	12930	44422
2480	12934	44413
2481	12940	44409
2482	12944	44400
2483	12949	44396
2484	12955	44392
2485	12958	44380
2486	12962	44370
2487	12965	44358
2488	12971	44356
2489	12975	44344
2490	12978	44333
2491	12984	44330
2492	12988	44320
2493	12992	44312
2494	12997	44305
2495	13000	44294
2496	13006	44292
2497	13012	44289
2498	13017	44283
2499	13022	44277
2500	13026	44266
2501	13030	44256
2502	13033	44245
2503	13039	44242
2504	13045	44240
2505	13048	44228
2506	13053	44220
2507	13058	44216
2508	13062	44205
2509	13067	44200
2510	13071	44190
2511	13076	44185
2512	13080	44177
2513	13084	44167
2514	13090	44162
2515	13094	44154
2516	13100	44153
2517	13105	44147
2518	13109	44137
2519	13112	44126
2520	13118	44120
2521	13121	44109
2522	13126	44103
2523	13132	44099
2524	13136	44090
2525	13141	44084
2526	13144	44073
2527	13149	44066
2528	13152	44055
2529	13156	44046
2530	13164	44048
2531	13169	44044
2532	13175	44041
2533	13181	44037
2534	13186	44034
2535	13191	44028
2536	13196	44020
2537	13201	44015
2538	13204	44004
2539	13211	44004
2540	13215	43995
2541	13219	43985
2542	13225	43982
2543	13229	43975
2544	13235	43970
2545	13240	43966
2546	13245	43960
2547	13251	43956
2548	13256	43949
2549	13263	43952
2550	13269	43948
2551	13275	43945
2552	13280	43940
2553	13287	43939
2554	13291	43932
2555	13295	43923
2556	13299	43913
2557	13304	43908
2558	13307	43897
2559	13312	43889
2560	13316	43878
2561	13320	43871
2562	13326	43868
2563	13332	43865
2564	13336	43857
2565	13339	43845
2566	13342	43833
2567	13349	43833
2568	13356	43832
2569	13361	43827
2570	13367	43823
2571	13372	43818
2572	13378	43818
2573	13385	43818
2574	13391	43814
2575	13396	43809
2576	13401	43802
2577	13407	43801
2578	13413	43798
2579	13417	43788
2580	13421	43780
2581	13428	43779
2582	13433	43773
2583	13436	43762
2584	13440	43752
2585	13446	43749
2586	13450	43740
2587	13455	43734
2588	13458	43724
2589	13463	43718
2590	13469	43714
2591	13472	43703
2592	13476	43693
2593	13482	43690
2594	13485	43679
2595	13489	43670
2596	13496	43670
2597	13500	43660
2598	13503	43649
2599	13507	43638
2600	13511	43629
2601	13517	43626
2602	13522	43620
2603	13526	43611
2604	13532	43610
2605	13537	43605
2606	13541	43595
2607	13548	43597
2608	13554	43592
2609	13559	43586
2610	13562	43576
2611	13568	43574
2612	13574	43569
2613	13579	43564
2614	13583	43556
2615	13587	43545
2616	13590	43534
2617	13594	43524
2618	13598	43515
2619	13601	43503
2620	13605	43496
2621	13609	43487
2622	13615	43481
2623	13620	43476
2624	13625	43470
2625	13630	43466
2626	13635	43461
2627	13639	43450
2628	13643	43440
2629	13648	43434
2630	13652	43427
2631	13657	43422
2632	13661	43411
2633	13665	43404
2634	13670	43396
2635	13674	43389
2636	13680	43386
2637	13687	43388
2638	13694	43386
2639	13700	43384
2640	13706	43381
2641	13715	43387
2642	13723	43391
2643	13729	43390
2644	13735	43387
2645	13741	43386
2646	13747	43382
2647	13753	43380
2648	13758	43373
2649	13763	43368
2650	13767	43360
2651	13774	43360
2652	13778	43351
2653	13783	43345
2654	13787	43335
2655	13794	43336
2656	13800	43333
2657	13804	43323
2658	13807	43312
2659	13812	43305
2660	13816	43298
2661	13819	43287
2662	13825	43284
2663	13830	43276
2664	13836	43274
2665	13841	43268
2666	13845	43260
2667	13851	43258
2668	13857	43255
2669	13863	43253
2670	13869	43248
2671	13875	43246
2672	13879	43237
2673	13884	43231
2674	13890	43228
2675	13974	43470
2676	13982	43471
2677	13988	43470
2678	13995	43470
2679	13999	43461
2680	14004	43456
2681	14009	43448
2682	14013	43440
2683	14017	43430
2684	14022	43424
2685	14027	43419
2686	14030	43408
2687	14034	43398
2688	14037	43387
2689	14042	43381
2690	14048	43378
2691	14053	43371
2692	14058	43366
2693	14062	43357
2694	14068	43353
2695	14072	43345
2696	14080	43347
2697	14085	43340
2698	14090	43337
2699	14094	43328
2700	14100	43324
2701	14105	43318
2702	14111	43315
2703	14117	43313
2704	14123	43310
2705	14129	43306
2706	14132	43295
2707	14137	43289
2708	14142	43283
2709	14147	43279
2710	14152	43273
2711	14159	43270
2712	14165	43267
2713	14169	43259
2714	14172	43248
2715	14177	43241
2716	14184	43243
2717	14188	43233
2718	14193	43227
2719	14199	43224
2720	14204	43219
2721	14208	43208
2722	14214	43206
2723	14219	43202
2724	14224	43195
2725	14230	43191
2726	14234	43184
2727	14238	43174
2728	14241	43162
2729	14248	43164
2730	14253	43156
2731	14258	43150
2732	14263	43145
2733	14269	43142
2734	14274	43136
2735	14278	43127
2736	14281	43116
2737	14287	43111
2738	14290	43101
2739	14296	43098
2740	14301	43093
2741	14309	43094
2742	14315	43092
2743	14321	43088
2744	14327	43087
2745	14331	43078
2746	14337	43074
2747	14342	43068
2748	14346	43061
2749	14353	43059
2750	14358	43055
2751	14365	43053
2752	14371	43051
2753	14375	43042
2754	14380	43036
2755	14385	43030
2756	14389	43022
2757	14395	43018
2758	14400	43013
2759	14403	43001
2760	14409	42998
2761	14415	42996
2762	14419	42986
2763	14422	42974
2764	14428	42971
2765	14433	42966
2766	14439	42964
2767	14446	42962
2768	14452	42959
2769	14457	42953
2770	14463	42951
2771	14466	42941
2772	14473	42940
2773	14480	42939
2774	14483	42929
2775	14488	42923
2776	14492	42914
2777	14497	42908
2778	14503	42903
2779	14508	42898
2780	14513	42893
2781	14519	42891
2782	14523	42881
2783	14528	42876
2784	14534	42873
2785	14541	42872
2786	14548	42872
2787	14552	42863
2788	14556	42855
2789	14562	42851
2790	14569	42852
2791	14573	42842
2792	14578	42839
2793	14586	42840
2794	14593	42839
2795	14599	42837
2796	14603	42829
2797	14609	42825
2798	14612	42815
2799	14617	42809
2800	14623	42805
2801	14627	42796
2802	14632	42792
2803	14637	42786
2804	14641	42775
2805	14644	42764
2806	14650	42760
2807	14655	42756
2808	14659	42746
2809	14666	42746
2810	14672	42743
2811	14676	42734
2812	14680	42727
2813	14687	42727
2814	14693	42724
2815	14698	42718
2816	14702	42709
2817	14707	42703
2818	14713	42699
2819	14718	42694
2820	14722	42684
2821	14727	42679
2822	14730	42668
2823	14736	42664
2824	14741	42657
2825	14746	42653
2826	14751	42646
2827	14755	42637
2828	14758	42627
