iter	RMSE
8510	0.2805331417
8511	0.2805316291
8512	0.2805249653
8513	0.2805236525
8514	0.2805236367
8515	0.2805230738
8516	0.2805205661
8517	0.2805192582
8518	0.2805180422
8519	0.2805180396
8520	0.2805178092
8521	0.2805174499
8522	0.2805164894
8523	0.2805163918
8524	0.2805149504
8525	0.2805147795
8526	0.2805113377
8527	0.2805094083
8528	0.2805053768
8529	0.2805024308
8530	0.280493595
8531	0.2804928584
8532	0.2804900088
8533	0.2804900027
8534	0.2804890481
8535	0.2804817044
8536	0.2804816381
8537	0.2804810829
8538	0.2804810499
8539	0.2804686249
8540	0.2804679614
8541	0.2804675135
8542	0.280462267
8543	0.2804618168
8544	0.2804618039
8545	0.2804610288
8546	0.2804609656
8547	0.2804515833
8548	0.2804458185
8549	0.28044561
8550	0.2804437488
8551	0.2804355409
8552	0.2804350193
8553	0.2804345031
8554	0.2804311551
8555	0.2804259534
8556	0.2804195184
8557	0.2804157003
8558	0.2804145551
8559	0.2804140457
8560	0.2804139969
8561	0.280412499
8562	0.2804124878
8563	0.2804124768
8564	0.2804122747
8565	0.280411767
8566	0.2804117612
8567	0.2804093216
8568	0.2804092904
8569	0.2804058609
8570	0.280404759
8571	0.2803993878
8572	0.2803961923
8573	0.2803961048
8574	0.2803960081
8575	0.280394626
8576	0.2803922249
8577	0.2803891319
8578	0.2803891018
8579	0.280389096
8580	0.2803890303
8581	0.2803882383
8582	0.2803881869
8583	0.2803881214
8584	0.280383942
8585	0.2803706641
8586	0.280368842
8587	0.2803687771
8588	0.2803687731
8589	0.2803675721
8590	0.2803662368
8591	0.280365684
8592	0.2803655382
8593	0.280364353
8594	0.2803589917
8595	0.2803589858
8596	0.2803586333
8597	0.28035736
8598	0.2803566379
8599	0.280356633
8600	0.2803561345
8601	0.2803561036
8602	0.2803553435
8603	0.2803553377
8604	0.2803551857
8605	0.2803540882
8606	0.280348469
8607	0.2803462121
8608	0.2803460394
8609	0.2803458766
8610	0.2803458708
8611	0.2803421148
8612	0.2803419541
8613	0.2803411481
8614	0.2803404849
8615	0.280340475
8616	0.2803404619
8617	0.2803403852
8618	0.2803354381
8619	0.2803278027
8620	0.2803241327
8621	0.280314569
8622	0.2803002245
8623	0.2802911389
8624	0.28027669
8625	0.2802757281
8626	0.2802756252
8627	0.2802751341
8628	0.2802749723
8629	0.2802720897
8630	0.2802718641
8631	0.2802714236
8632	0.2802675385
8633	0.2802659512
8634	0.2802651651
8635	0.2802606493
8636	0.2802588554
8637	0.2802584501
8638	0.2802583184
8639	0.2802582698
8640	0.2802569642
8641	0.2802567433
8642	0.2802566696
8643	0.2802557559
8644	0.2802546107
8645	0.2802534456
8646	0.2802529425
8647	0.2802466999
8648	0.2802416245
8649	0.2802415763
8650	0.2802411307
8651	0.2802410961
8652	0.2802410509
8653	0.2802410139
8654	0.2802400104
8655	0.280239393
8656	0.2802393046
8657	0.2802349937
8658	0.2802324967
8659	0.2802324897
8660	0.2802289259
8661	0.2802179202
8662	0.2802178722
8663	0.2802164841
8664	0.2802144381
8665	0.2802122383
8666	0.2802121911
8667	0.2802080298
8668	0.2802080239
8669	0.2802079346
8670	0.2802019151
8671	0.2801885732
8672	0.2801866093
8673	0.2801797204
8674	0.2801709641
8675	0.2801666504
8676	0.2801656715
8677	0.2801656661
8678	0.2801643186
8679	0.2801642711
8680	0.2801642659
8681	0.2801555136
8682	0.2801444357
8683	0.2801420168
8684	0.280141927
8685	0.2801418382
8686	0.2801418023
8687	0.2801385009
8688	0.280138413
8689	0.2801378572
8690	0.280125328
8691	0.2801252415
8692	0.2801227971
8693	0.2801227016
8694	0.2801226673
8695	0.2801158279
8696	0.2801145086
8697	0.2801143743
8698	0.2801073058
8699	0.2801072952
8700	0.2801072895
8701	0.2800977497
8702	0.2800892595
8703	0.2800888279
8704	0.2800843985
8705	0.2800795827
8706	0.2800764525
8707	0.2800718508
8708	0.2800648213
8709	0.2800627567
8710	0.2800625838
8711	0.2800622367
8712	0.2800618062
8713	0.2800616664
8714	0.2800604042
8715	0.2800554958
8716	0.2800554642
8717	0.28005462
8718	0.2800519726
8719	0.2800451648
8720	0.2800451498
8721	0.2800440064
8722	0.2800388973
8723	0.2800360879
8724	0.280035488
8725	0.2800340356
8726	0.2800268679
8727	0.2800268281
8728	0.2800262494
8729	0.2800226946
8730	0.2800216362
8731	0.2800187521
8732	0.2800123426
8733	0.2800123113
8734	0.2800122772
8735	0.2800107833
8736	0.2800088025
8737	0.2800087231
8738	0.2800086344
8739	0.2800086252
8740	0.2800085375
8741	0.2800084894
8742	0.2800083604
8743	0.2799983437
8744	0.2799977978
8745	0.2799937203
8746	0.2799904215
8747	0.2799904194
8748	0.2799830644
8749	0.2799830175
8750	0.2799780806
8751	0.2799770487
8752	0.2799766142
8753	0.2799753307
8754	0.2799752967
8755	0.2799730909
8756	0.2799669291
8757	0.2799668532
8758	0.2799635247
8759	0.2799615181
8760	0.2799609813
8761	0.2799605606
8762	0.2799601294
8763	0.2799573141
8764	0.2799572361
8765	0.2799553286
8766	0.2799550157
8767	0.279954938
8768	0.2799522199
8769	0.2799521907
8770	0.2799520806
8771	0.2799473125
8772	0.2799467868
8773	0.2799467474
8774	0.279937874
8775	0.279933692
8776	0.2799332771
8777	0.2799326406
8778	0.2799325891
8779	0.2799325036
8780	0.2799307814
8781	0.2799291095
8782	0.2799195415
8783	0.2799169568
8784	0.279916917
8785	0.2799109769
8786	0.2799094724
8787	0.2799094174
8788	0.2799005813
8789	0.2798958517
8790	0.2798955854
8791	0.2798951942
8792	0.2798874811
8793	0.2798847216
8794	0.2798835321
8795	0.2798814235
8796	0.2798782123
8797	0.2798757439
8798	0.2798703963
8799	0.2798677094
8800	0.2798663677
8801	0.2798648475
8802	0.2798620995
8803	0.2798581417
8804	0.279858069
8805	0.2798574205
8806	0.2798571198
8807	0.2798570323
8808	0.2798569457
8809	0.27985686
8810	0.2798557427
8811	0.279855407
8812	0.2798531226
8813	0.279850403
8814	0.279848403
8815	0.2798457527
8816	0.2798446883
8817	0.279844623
8818	0.2798422768
8819	0.2798330796
8820	0.2798325567
8821	0.2798291412
8822	0.2798290721
8823	0.27982674
8824	0.2798265267
8825	0.2798264177
8826	0.2798245888
8827	0.2798208071
8828	0.2798207721
8829	0.2798205266
8830	0.2798163678
8831	0.2798163209
8832	0.2798127102
8833	0.2798126735
8834	0.2798112359
8835	0.2798111723
8836	0.2798111514
8837	0.2798088642
8838	0.2798088105
8839	0.2798076417
8840	0.2798076083
8841	0.27980746
8842	0.2798024131
8843	0.2798022458
8844	0.2798010455
8845	0.2797928307
8846	0.2797893467
8847	0.2797888272
8848	0.2797883024
8849	0.2797878791
8850	0.2797867701
8851	0.2797867133
8852	0.2797859511
8853	0.2797859124
8854	0.2797858079
8855	0.2797821604
8856	0.2797801456
8857	0.2797785345
8858	0.2797775637
8859	0.2797774696
8860	0.2797767703
8861	0.2797667753
8862	0.2797666897
8863	0.2797666809
8864	0.2797665263
8865	0.2797638554
8866	0.2797615157
8867	0.2797614952
8868	0.279761432
8869	0.2797567306
8870	0.2797560656
8871	0.2797520153
8872	0.2797519081
8873	0.279749365
8874	0.2797484533
8875	0.2797475519
8876	0.2797474019
8877	0.2797465492
8878	0.2797459502
8879	0.2797459436
8880	0.2797453488
8881	0.2797443155
8882	0.2797441167
8883	0.2797441139
8884	0.2797431326
8885	0.2797386132
8886	0.2797385698
8887	0.2797385238
8888	0.2797384909
8889	0.2797382655
8890	0.2797376403
8891	0.2797360205
8892	0.2797317664
8893	0.2797291694
8894	0.279729167
8895	0.279728448
8896	0.2797253916
8897	0.2797249752
8898	0.2797217669
8899	0.2797217213
8900	0.2797203598
8901	0.2797174452
8902	0.2797152124
8903	0.2797136581
8904	0.2797134274
8905	0.2797130094
8906	0.2797129641
8907	0.2797124576
8908	0.2797076
8909	0.2797055254
8910	0.2797037018
8911	0.2796934295
8912	0.27968768
8913	0.2796823906
8914	0.2796813748
8915	0.2796800258
8916	0.2796799966
8917	0.2796794971
8918	0.2796790043
8919	0.2796758435
8920	0.2796753608
8921	0.2796742745
8922	0.2796721768
8923	0.2796700222
8924	0.2796651482
8925	0.2796641779
8926	0.2796629073
8927	0.2796594824
8928	0.2796555083
8929	0.2796545147
8930	0.2796518991
8931	0.2796472315
8932	0.2796461865
8933	0.2796455917
8934	0.2796347309
8935	0.2796320912
8936	0.2796320474
8937	0.2796300135
8938	0.2796286362
8939	0.2796284723
8940	0.2796247467
8941	0.2796212406
8942	0.2796125257
8943	0.2796124189
8944	0.2796120055
8945	0.2796115185
8946	0.2796111054
8947	0.2796106965
8948	0.2796106636
8949	0.2796106204
8950	0.2796096172
8951	0.2796007849
8952	0.279600743
8953	0.2796006719
8954	0.2795989054
8955	0.2795987853
8956	0.2795968733
8957	0.279595898
8958	0.2795958574
8959	0.2795947839
8960	0.2795943803
8961	0.27959301
8962	0.279589698
8963	0.2795895461
8964	0.2795882101
8965	0.2795881697
8966	0.279588025
8967	0.2795867721
8968	0.2795866911
8969	0.2795861052
8970	0.2795777154
8971	0.2795760067
8972	0.2795697317
8973	0.2795692361
8974	0.2795687609
8975	0.2795680121
8976	0.279558383
8977	0.2795507301
8978	0.279549533
8979	0.2795470022
8980	0.2795458442
8981	0.2795436961
8982	0.2795331823
8983	0.2795331743
8984	0.2795307786
8985	0.2795307398
8986	0.2795299912
8987	0.279529953
8988	0.2795252334
8989	0.2795216403
8990	0.2795185324
8991	0.2795171669
8992	0.2795114461
8993	0.2795092526
8994	0.2795089439
8995	0.2795080367
8996	0.2795067317
8997	0.2795066592
8998	0.2795066505
8999	0.2795066115
9000	0.2795065892
9001	0.2795064986
9002	0.2795064544
9003	0.2795063869
9004	0.2795063553
9005	0.2795062462
9006	0.2795062397
9007	0.2795045414
9008	0.279504511
9009	0.2795020302
9010	0.2794893961
9011	0.2794879275
9012	0.2794878895
9013	0.2794831523
9014	0.2794818045
9015	0.2794817975
9016	0.279481307
9017	0.2794773665
9018	0.279476476
9019	0.2794752403
9020	0.2794752087
9021	0.2794714391
9022	0.279469886
9023	0.2794696298
9024	0.2794694183
9025	0.2794688198
9026	0.2794664246
9027	0.2794651494
9028	0.2794602521
9029	0.2794602504
9030	0.2794594591
9031	0.2794594212
9032	0.2794572999
9033	0.2794522429
9034	0.2794494832
9035	0.2794488152
9036	0.2794434985
9037	0.2794374471
9038	0.279437409
9039	0.2794373994
9040	0.2794373972
9041	0.2794365849
9042	0.2794356061
9043	0.2794302256
9044	0.2794301877
9045	0.2794240312
9046	0.2794228047
9047	0.2794216928
9048	0.2794123029
9049	0.2794074466
9050	0.2794041159
9051	0.2794020922
9052	0.2794020001
9053	0.2793988654
9054	0.2793978802
9055	0.2793971837
9056	0.2793971444
9057	0.279397133
9058	0.2793850132
9059	0.2793837901
9060	0.2793835237
9061	0.2793834015
9062	0.2793821391
9063	0.2793811983
9064	0.2793811328
9065	0.2793806483
9066	0.279380644
9067	0.2793762155
9068	0.2793742869
9069	0.2793741702
9070	0.2793716872
9071	0.279368585
9072	0.2793681278
9073	0.2793680184
9074	0.2793654732
9075	0.2793629915
9076	0.2793614236
9077	0.2793612042
9078	0.2793578944
9079	0.2793576873
9080	0.2793564386
9081	0.2793547711
9082	0.2793509609
9083	0.2793507328
9084	0.2793501616
9085	0.2793441056
9086	0.2793440692
9087	0.2793429808
9088	0.2793429569
9089	0.2793418824
9090	0.2793384831
9091	0.2793373247
9092	0.2793362418
9093	0.2793352856
9094	0.2793339008
9095	0.2793338014
9096	0.2793326517
9097	0.2793313551
9098	0.2793313198
9099	0.2793312852
9100	0.2793309371
9101	0.279330037
9102	0.2793288862
9103	0.2793286678
9104	0.2793286418
9105	0.2793286106
9106	0.2793249633
9107	0.279322655
9108	0.2793179929
9109	0.2793179587
9110	0.2793179325
9111	0.2793169447
9112	0.2793137379
9113	0.2793102434
9114	0.2793010559
9115	0.2793010232
9116	0.2792996639
9117	0.2792934144
9118	0.2792900007
9119	0.2792867091
9120	0.2792829009
9121	0.2792806764
9122	0.2792806368
9123	0.2792751275
9124	0.2792745719
9125	0.2792745489
9126	0.279274375
9127	0.2792723075
9128	0.2792691967
9129	0.2792683617
9130	0.2792665252
9131	0.2792664292
9132	0.2792663348
9133	0.2792645724
9134	0.2792639055
9135	0.2792618468
9136	0.2792558282
9137	0.2792557952
9138	0.2792548612
9139	0.2792537161
9140	0.2792513518
9141	0.2792502369
9142	0.2792480679
9143	0.2792450835
9144	0.2792439078
9145	0.2792435396
9146	0.2792365589
9147	0.2792356393
9148	0.279232576
9149	0.2792295992
9150	0.2792286965
9151	0.279228541
9152	0.2792278382
9153	0.2792277792
9154	0.2792277655
9155	0.2792269507
9156	0.2792258809
9157	0.2792250789
9158	0.2792247538
9159	0.2792237918
9160	0.279223338
9161	0.2792195032
9162	0.2792167127
9163	0.2792162385
9164	0.2792136719
9165	0.2792116421
9166	0.2792094722
9167	0.2792085388
9168	0.2792083278
9169	0.2792079409
9170	0.2792074516
9171	0.2792074177
9172	0.2792061043
9173	0.2792025391
9174	0.2792007341
9175	0.2791956024
9176	0.2791944188
9177	0.2791909378
9178	0.2791889711
9179	0.2791803515
9180	0.2791799616
9181	0.2791723606
9182	0.2791702554
9183	0.2791609054
9184	0.279159298
9185	0.2791568965
9186	0.2791568716
9187	0.2791546779
9188	0.2791545873
9189	0.2791528494
9190	0.2791507295
9191	0.279150234
9192	0.2791501414
9193	0.2791500745
9194	0.2791494291
9195	0.2791494061
9196	0.2791483761
9197	0.2791483432
9198	0.2791483109
9199	0.2791482961
9200	0.2791466597
9201	0.2791379858
9202	0.2791378958
9203	0.2791367029
9204	0.2791308129
9205	0.2791307987
9206	0.2791300519
9207	0.2791257681
9208	0.2791256256
9209	0.279125164
9210	0.279125096
9211	0.2791250647
9212	0.279124006
9213	0.2791239753
9214	0.2791227018
9215	0.279121951
9216	0.2791215109
9217	0.2791174194
9218	0.2791164407
9219	0.2791129102
9220	0.2791128788
9221	0.2791111167
9222	0.2791111113
9223	0.2791108869
9224	0.2791107905
9225	0.2791104061
9226	0.2791098599
9227	0.279107253
9228	0.2791072334
9229	0.279104133
9230	0.2791034867
9231	0.279103314
9232	0.2790943607
9233	0.2790942757
9234	0.2790942552
9235	0.279093798
9236	0.2790897568
9237	0.2790869268
9238	0.2790867543
9239	0.2790837273
9240	0.2790837162
9241	0.2790826148
9242	0.2790825856
9243	0.2790756743
9244	0.2790747691
9245	0.2790747387
9246	0.2790720046
9247	0.2790709102
9248	0.2790708892
9249	0.2790708007
9250	0.2790690787
9251	0.2790670048
9252	0.2790669058
9253	0.2790643334
9254	0.2790624667
9255	0.2790624007
9256	0.2790621807
9257	0.2790610141
9258	0.2790605062
9259	0.2790599641
9260	0.2790587763
9261	0.2790578919
9262	0.279057514
9263	0.2790572978
9264	0.279056105
9265	0.2790556998
9266	0.2790552002
9267	0.279047666
9268	0.2790465205
9269	0.2790453964
9270	0.2790453674
9271	0.279045155
9272	0.2790446354
9273	0.2790446283
9274	0.2790445995
9275	0.2790443352
9276	0.2790422169
9277	0.2790402243
9278	0.2790387386
9279	0.2790387106
9280	0.2790376117
9281	0.2790311296
9282	0.2790294534
9283	0.2790246526
9284	0.2790180673
9285	0.2790180468
9286	0.2790176665
9287	0.2790176622
9288	0.2790157473
9289	0.2790156949
9290	0.2790138717
9291	0.279012034
9292	0.2790095255
9293	0.2790085329
9294	0.2790076432
9295	0.2790070309
9296	0.279006491
9297	0.2790056025
9298	0.2790055891
9299	0.2789994466
9300	0.2789946867
9301	0.2789946554
9302	0.2789946497
9303	0.2789931646
9304	0.2789930595
9305	0.2789886813
9306	0.2789879634
9307	0.2789840764
9308	0.2789836105
9309	0.2789835588
9310	0.2789835293
9311	0.2789817485
9312	0.2789787321
9313	0.2789735025
9314	0.2789719979
9315	0.2789717398
9316	0.278971643
9317	0.278970807
9318	0.2789707049
9319	0.2789660516
9320	0.2789636556
9321	0.278963279
9322	0.2789631349
9323	0.2789594979
9324	0.278958395
9325	0.2789580227
9326	0.2789575641
9327	0.2789535805
9328	0.2789534459
9329	0.2789532422
9330	0.2789529299
9331	0.2789522897
9332	0.2789521975
9333	0.2789505702
9334	0.2789473516
9335	0.2789452874
9336	0.2789448196
9337	0.278944665
9338	0.2789436698
9339	0.2789432062
9340	0.2789394756
9341	0.2789393782
9342	0.2789381093
9343	0.278938032
9344	0.2789369118
9345	0.2789344665
9346	0.2789342036
9347	0.2789340559
9348	0.2789318202
9349	0.2789311855
9350	0.2789293503
9351	0.2789293195
9352	0.2789293153
9353	0.2789293102
9354	0.2789286504
9355	0.2789285171
9356	0.2789282074
9357	0.278926904
9358	0.278925267
9359	0.2789247264
9360	0.2789246762
9361	0.2789230155
9362	0.2789224796
9363	0.2789218156
9364	0.2789198692
9365	0.2789196208
9366	0.2789165943
9367	0.2789135386
9368	0.2789131222
9369	0.2789124331
9370	0.2789115873
9371	0.2789115391
9372	0.2789071678
9373	0.2789048804
9374	0.2789043971
9375	0.2789031115
9376	0.2789029038
9377	0.2788959391
9378	0.2788889248
9379	0.2788886796
9380	0.2788884733
9381	0.2788833215
9382	0.2788788398
9383	0.2788757976
9384	0.2788757226
9385	0.2788752815
9386	0.2788750441
9387	0.2788731702
9388	0.278873139
9389	0.2788671726
9390	0.2788671009
9391	0.2788608435
9392	0.2788607853
9393	0.2788599602
9394	0.2788593441
9395	0.2788526822
9396	0.2788504194
9397	0.2788496345
9398	0.2788495728
9399	0.278849313
9400	0.2788492804
9401	0.2788487013
9402	0.278845181
9403	0.2788450421
9404	0.2788446126
9405	0.2788385188
9406	0.2788382878
9407	0.2788335762
9408	0.2788331441
9409	0.2788217123
9410	0.278821421
9411	0.2788166991
9412	0.2788162208
9413	0.2788160153
9414	0.2788159285
9415	0.278812125
9416	0.2788118976
9417	0.2788070564
9418	0.2788035209
9419	0.2788025582
9420	0.2788016696
9421	0.278799917
9422	0.2787911802
9423	0.2787879173
9424	0.2787878871
9425	0.2787780258
9426	0.2787776216
9427	0.2787762473
9428	0.2787740991
9429	0.2787671626
9430	0.2787647392
9431	0.2787647064
9432	0.2787630737
9433	0.2787601699
9434	0.2787572973
9435	0.2787562557
9436	0.2787541301
9437	0.2787532013
9438	0.2787518064
9439	0.2787451217
9440	0.2787384832
9441	0.2787351771
9442	0.2787342169
9443	0.2787341851
9444	0.2787337053
9445	0.2787311518
9446	0.2787306298
9447	0.2787304368
9448	0.2787189463
9449	0.2787078322
9450	0.278706989
9451	0.2787044888
9452	0.2787023433
9453	0.2787020131
9454	0.278699397
9455	0.2786964499
9456	0.2786902452
9457	0.2786855628
9458	0.2786854575
9459	0.2786806741
9460	0.278680643
9461	0.2786777475
9462	0.2786749136
9463	0.2786746428
9464	0.2786745358
9465	0.2786745129
9466	0.2786726383
9467	0.2786697933
9468	0.278669619
9469	0.2786693708
9470	0.2786666232
9471	0.2786641128
9472	0.2786621375
9473	0.2786605313
9474	0.2786584894
9475	0.278655769
9476	0.2786556683
9477	0.2786540673
9478	0.2786532505
9479	0.2786438315
9480	0.2786411563
9481	0.2786401765
9482	0.2786294173
9483	0.2786275487
9484	0.2786264643
9485	0.2786253838
9486	0.2786250125
9487	0.278624152
9488	0.2786240506
9489	0.2786239536
9490	0.2786196113
9491	0.2786194219
9492	0.2786120529
9493	0.2786098494
9494	0.2786090081
9495	0.2786079455
9496	0.2786052794
9497	0.2786048094
9498	0.2786035374
9499	0.2786021447
9500	0.2786011124
9501	0.2785956116
9502	0.278595579
9503	0.2785931851
9504	0.2785863874
9505	0.2785847927
9506	0.2785820713
9507	0.2785820204
9508	0.2785796667
9509	0.2785784252
9510	0.278576298
9511	0.278575842
9512	0.2785750235
9513	0.2785727542
9514	0.2785722934
9515	0.2785720453
9516	0.2785692487
9517	0.2785684583
9518	0.2785605674
9519	0.2785567358
9520	0.2785499519
9521	0.2785453429
9522	0.2785450938
9523	0.2785427829
9524	0.2785422621
9525	0.278536424
9526	0.278534857
9527	0.2785342085
9528	0.2785262544
9529	0.278526034
9530	0.2785236214
9531	0.2785235287
9532	0.2785230804
9533	0.2785210174
9534	0.2785208721
9535	0.2785204327
9536	0.2785203449
9537	0.2785197657
9538	0.2785183958
9539	0.2785175695
9540	0.2785156356
9541	0.2785156276
9542	0.2785103238
9543	0.2785084741
9544	0.2785060608
9545	0.2785023535
9546	0.2785010073
9547	0.2784968357
9548	0.2784968007
9549	0.2784962791
9550	0.2784852003
9551	0.2784849801
9552	0.2784825506
9553	0.2784821232
9554	0.2784797789
9555	0.2784797536
9556	0.2784750291
9557	0.2784737622
9558	0.2784731432
9559	0.2784727247
9560	0.2784726363
9561	0.2784707092
9562	0.2784706183
9563	0.2784657182
9564	0.2784631321
9565	0.2784627644
9566	0.2784606276
9567	0.2784529277
9568	0.2784521707
9569	0.2784510596
9570	0.2784476473
9571	0.2784474882
9572	0.2784471841
9573	0.2784443384
9574	0.2784443136
9575	0.2784420622
9576	0.278441002
9577	0.2784409777
9578	0.2784403737
9579	0.2784370932
9580	0.2784370815
9581	0.2784352369
9582	0.2784294703
9583	0.2784293201
9584	0.278427174
9585	0.278425846
9586	0.278423978
9587	0.2784237147
9588	0.2784234935
9589	0.2784201324
9590	0.2784192805
9591	0.2784191988
9592	0.2784191873
9593	0.2784167632
9594	0.2784163063
9595	0.2784147662
9596	0.278406994
9597	0.2784069825
9598	0.2784046047
9599	0.2784025697
9600	0.2784019821
9601	0.2784001001
9602	0.2783995006
9603	0.278396825
9604	0.2783961847
9605	0.2783956215
9606	0.2783956167
9607	0.2783951131
9608	0.2783945824
9609	0.2783938513
9610	0.2783933324
9611	0.2783911511
9612	0.2783891382
9613	0.2783876652
9614	0.2783769028
9615	0.2783749249
9616	0.2783743588
9617	0.2783700691
9618	0.2783692477
9619	0.27836852
9620	0.2783680529
9621	0.2783674288
9622	0.2783668778
9623	0.2783663177
9624	0.2783652396
9625	0.2783652348
9626	0.2783608988
9627	0.2783598525
9628	0.278359609
9629	0.278357669
9630	0.2783540699
9631	0.2783539384
9632	0.2783538559
9633	0.2783534425
9634	0.2783527291
9635	0.2783519477
9636	0.2783517365
9637	0.2783496306
9638	0.2783429957
9639	0.27834196
9640	0.2783382072
9641	0.2783367626
9642	0.2783362661
9643	0.2783351013
9644	0.2783326914
9645	0.2783279796
9646	0.2783244572
9647	0.2783198876
9648	0.2783165083
9649	0.2783157686
9650	0.2783155775
9651	0.2783153138
9652	0.2783152725
9653	0.2783132929
9654	0.2783130558
9655	0.2783107451
9656	0.2783061375
9657	0.2783048925
9658	0.2783044478
9659	0.2782982523
9660	0.2782962791
9661	0.2782955788
9662	0.278291466
9663	0.2782858862
9664	0.2782755179
9665	0.2782704407
9666	0.2782699564
9667	0.2782651731
9668	0.2782622634
9669	0.2782615462
9670	0.2782610029
9671	0.2782600234
9672	0.2782559623
9673	0.2782531362
9674	0.2782484892
9675	0.2782474922
9676	0.2782470902
9677	0.2782460459
9678	0.2782442267
9679	0.2782432839
9680	0.2782393706
9681	0.2782338734
9682	0.2782338649
9683	0.2782247949
9684	0.2782215503
9685	0.2782206162
9686	0.278218661
9687	0.2782169475
9688	0.278216468
9689	0.2782160739
9690	0.2782145726
9691	0.2782140439
9692	0.2782136584
9693	0.2782127896
9694	0.2782123423
9695	0.2782078386
9696	0.2782074604
9697	0.2782070903
9698	0.2782070831
9699	0.2782069985
9700	0.2781972331
9701	0.278196254
9702	0.2781943575
9703	0.2781938824
9704	0.2781919654
9705	0.2781809313
9706	0.2781804964
9707	0.2781800698
9708	0.2781779651
9709	0.2781722047
9710	0.2781712479
9711	0.2781607693
9712	0.2781592817
9713	0.278157822
9714	0.278156106
9715	0.2781544713
9716	0.2781491624
9717	0.2781486712
9718	0.2781483084
9719	0.2781474072
9720	0.2781450522
9721	0.2781445281
9722	0.2781434626
9723	0.2781432703
9724	0.2781432654
9725	0.2781425696
9726	0.2781403492
9727	0.2781393215
9728	0.2781351258
9729	0.2781317216
9730	0.278131301
9731	0.2781307568
9732	0.2781307041
9733	0.2781301922
9734	0.2781296545
9735	0.2781238334
9736	0.2781222695
9737	0.2781216371
9738	0.2781160292
9739	0.2781145733
9740	0.2781136695
9741	0.2781133335
9742	0.2781124382
9743	0.2781115644
9744	0.2781110907
9745	0.2781105881
9746	0.2781052064
9747	0.2781047151
9748	0.278104689
9749	0.2781046115
9750	0.2781002383
9751	0.2780995615
9752	0.2780991346
9753	0.2780984946
9754	0.2780967099
9755	0.2780962454
9756	0.2780953752
9757	0.2780949746
9758	0.2780926816
9759	0.2780922879
9760	0.2780820388
9761	0.2780759453
9762	0.2780662168
9763	0.2780657698
9764	0.278063591
9765	0.2780631532
9766	0.2780602675
9767	0.2780585161
9768	0.278052913
9769	0.2780476314
9770	0.2780474245
9771	0.2780469029
9772	0.2780443182
9773	0.2780437559
9774	0.2780429043
9775	0.2780415209
9776	0.2780404854
9777	0.2780398798
9778	0.278035985
9779	0.2780334698
9780	0.2780303581
9781	0.2780302589
9782	0.278029903
9783	0.278023887
9784	0.2780217902
9785	0.2780198078
9786	0.2780190486
9787	0.2780148888
9788	0.2780140421
9789	0.2780062321
9790	0.2780004137
9791	0.2779998182
9792	0.2779996631
9793	0.2779996558
9794	0.2779996527
9795	0.2779987188
9796	0.2779950218
9797	0.2779943851
9798	0.2779940667
9799	0.2779925224
9800	0.2779916951
9801	0.2779863176
9802	0.2779862488
9803	0.2779852058
9804	0.2779846508
9805	0.2779831221
9806	0.2779781767
9807	0.2779729779
9808	0.2779726533
9809	0.2779724441
9810	0.2779720824
9811	0.277966629
9812	0.2779633753
9813	0.2779629148
9814	0.277958587
9815	0.2779578682
9816	0.2779573726
9817	0.2779537529
9818	0.2779493634
9819	0.2779492029
9820	0.2779488947
9821	0.2779484081
9822	0.2779482218
9823	0.2779473723
9824	0.2779464553
9825	0.2779456541
9826	0.2779453353
9827	0.2779452688
9828	0.2779443722
9829	0.2779441045
9830	0.2779438467
9831	0.2779436781
9832	0.2779423647
9833	0.2779403067
9834	0.2779349328
9835	0.2779346823
9836	0.2779343169
9837	0.2779322906
9838	0.2779208877
9839	0.2779174364
9840	0.2779171939
9841	0.2779115981
9842	0.2779108568
9843	0.2779088796
9844	0.2779088235
9845	0.2779084107
9846	0.2779050453
9847	0.2779047133
9848	0.2779042668
9849	0.2779007702
9850	0.2779003343
9851	0.277899847
9852	0.2778969746
9853	0.2778966476
9854	0.2778958465
9855	0.2778923688
9856	0.277886452
9857	0.2778862142
9858	0.2778816851
9859	0.2778815175
9860	0.2778800735
9861	0.2778800465
9862	0.2778797869
9863	0.2778783697
9864	0.2778773674
9865	0.2778766771
9866	0.2778764473
9867	0.277876334
9868	0.2778760786
9869	0.2778717495
9870	0.2778677693
9871	0.2778645406
9872	0.2778645332
9873	0.2778613079
9874	0.277859254
9875	0.2778554726
9876	0.2778552511
9877	0.2778540486
9878	0.2778518991
9879	0.2778502669
9880	0.2778496345
9881	0.2778494679
9882	0.2778468652
9883	0.2778411177
9884	0.2778410148
9885	0.2778401737
9886	0.2778376512
9887	0.2778366628
9888	0.2778355223
9889	0.2778341573
9890	0.2778330214
9891	0.277823663
9892	0.2778234725
9893	0.2778232829
9894	0.2778199292
9895	0.2778191617
9896	0.2778154882
9897	0.2778127479
9898	0.2778122227
9899	0.2778095211
9900	0.2778005114
9901	0.2777974548
9902	0.2777948816
9903	0.2777894034
9904	0.277787628
9905	0.2777871078
9906	0.2777867581
9907	0.2777853689
9908	0.2777845
9909	0.2777743046
9910	0.2777731593
9911	0.2777727913
9912	0.2777721915
9913	0.2777715781
9914	0.2777714975
9915	0.2777661763
9916	0.2777657365
9917	0.2777643523
9918	0.2777634847
9919	0.2777606144
9920	0.2777585262
9921	0.2777581681
9922	0.2777581658
